date,business,amount
2019-03-10,5ka,8307.6
2017-03-16,Yves Rocher,4277.61
2016-08-09,Starbucks,-9904.81
2019-09-19,Dodo Pizza,5837.36
2017-05-28,Wildberries,8620.11
2019-06-11,Papa John's,7729.58
2019-07-24,Steam,1935.62
2018-07-05,KFC,7518.42
2018-04-20,Burger King,715.8
2018-10-19,Coinbase,-5446.07
2018-05-20,Dr. Head,-4553.02
2016-01-03,McDonald's,-3425.02
2016-02-07,Papa John's,-242.94
2016-05-13,Friday's,108.58
2016-03-26,McDonald's,5854.73
2018-12-21,World of Warcraft,4578.44
2016-06-09,VK,766.17
2018-11-19,Dr. Head,-9383.8
2019-12-09,HSE,1988.89
2018-07-14,Burger King,-162.31
2017-05-21,Burger King,5767.98
2019-06-01,QIWI,-4327.71
2018-07-12,Wildberries,9751.61
2017-09-29,Steam,1385.42
2017-11-29,McDonald's,-1430.27
2017-03-18,Papa John's,9077.18
2018-03-09,QIWI,-6466.6
2017-07-26,Google Play,3422.3
2019-10-20,Steam,6472.52
2019-10-02,Amazon,5710.33
2018-11-08,McDonald's,-1314.15
2018-04-13,Papa John's,-7560.41
2016-02-08,World of Warcraft,-2101.03
2017-12-12,Wildberries,6889.78
2016-11-16,Perekrestok,2027.4
2019-07-06,McDonald's,-6744.4
2018-05-13,Friday's,336.37
2017-12-19,VK,-9946.62
2018-05-09,Friday's,-7883.95
2016-02-28,Google Play,-168.15
2019-08-17,Dr. Head,-8532.61
2017-06-02,HSE,7982.48
2017-07-25,Burger King,-8888.08
2018-10-12,Dr. Head,6608.01
2016-08-20,Friday's,3798.86
2018-12-15,Mindbox,-4182.51
2016-10-23,World of Warcraft,-8566.09
2017-07-30,Local Kitchen,-6267.4
2018-05-20,Yves Rocher,8701.04
2018-04-16,Papa John's,-4945.55
2019-05-25,KFC,-4406.5
2017-12-19,KFC,-8338.33
2018-05-18,Papa John's,9779.85
2016-08-01,Perekrestok,1645.83
2019-12-19,OZON,-1944.67
2016-06-25,Wildberries,5308.7
2016-06-09,KFC,-6255.33
2016-01-28,Amazon,6014.11
2017-04-14,Google Play,-4647.54
2017-10-15,Burger King,749.84
2018-11-08,VK,2283.79
2016-11-06,Wildberries,4769.95
2018-11-24,HSE,891.5
2018-03-10,Friday's,-8898.4
2018-08-20,OZON,-3995.41
2017-06-19,Mindbox,-9638.31
2019-10-20,Perekrestok,5013.68
2016-05-23,Stellar,-4426.55
2017-01-09,Burger King,4714.23
2019-05-07,World of Warcraft,-8613.08
2018-06-19,VK,2394.96
2016-01-17,VK,4984.44
2017-10-12,Burger King,5832.15
2018-04-06,QIWI,2065.59
2016-03-15,Yandex.Money,4690
2019-11-11,QIWI,-3948.75
2018-01-01,Wildberries,4758.56
2019-02-16,Papa John's,9237.45
2018-10-12,VK,6169.85
2018-12-10,Dodo Pizza,4979.9
2018-02-12,World of Warcraft,8483.79
2018-06-05,KFC,-4741.08
2016-01-04,VK,-3232.34
2019-02-02,Coinbase,5325.79
2018-07-19,Google Play,-752.68
2017-07-30,Google Play,-3822.45
2018-01-30,Wildberries,-5322.27
2019-10-01,5ka,9606.99
2018-10-12,QIWI,-1858.26
2019-03-07,VK,5162.06
2018-05-06,McDonald's,-5316.41
2019-04-14,QIWI,9304.77
2019-12-10,HSE,3661.61
2018-05-13,VK,-3314.99
2018-04-01,Yves Rocher,-429.67
2018-10-15,Stellar,-6429.5
2018-03-13,Friday's,-1935.42
2017-03-11,Steam,3168.75
2016-10-02,Wildberries,-4500.38
2018-01-07,HSE,113.74
2017-03-16,HSE,-5878.26
2017-02-23,Friday's,4621.3
2019-01-03,Yves Rocher,7707.52
2018-07-13,Stellar,-7543.77
2019-04-09,Mindbox,-5227.27
2018-11-06,Amazon,-2540.27
2016-05-26,QIWI,-9822.58
2016-08-28,Local Kitchen,892.63
2017-06-07,Dodo Pizza,-33.95
2019-10-08,QIWI,8570.83
2016-02-20,Starbucks,-6415.27
2017-11-06,Local Kitchen,5762.24
2017-11-18,Coinbase,-2678.27
2016-09-15,Perekrestok,7430.05
2019-06-08,5ka,-9645.99
2018-04-14,Yandex.Money,-9495.88
2018-10-30,Burger King,3756.13
2017-05-09,Papa John's,4569.33
2016-06-23,QIWI,-3965.56
2019-12-09,HSE,-7541.51
2017-07-15,Coinbase,-4465.07
2017-08-13,HSE,7217.1
2019-11-05,Yandex.Money,8517.11
2018-07-17,KFC,-5138.96
2017-06-23,Local Kitchen,3304.03
2018-06-28,KFC,-9637.65
2017-11-14,Dodo Pizza,8697.31
2019-02-02,VK,8142.93
2017-02-13,VK,-1794.5
2017-06-30,KFC,7115.44
2019-12-11,Coinbase,176.09
2016-10-08,5ka,-947.6
2018-07-02,Yandex.Money,4352.14
2019-06-02,Stellar,3323.62
2017-01-24,OZON,5510.4
2019-07-17,OZON,7348.49
2018-06-15,Dodo Pizza,9228.41
2016-05-11,Friday's,-756.4
2019-03-01,Mindbox,3908.84
2016-04-13,HSE,8131.13
2019-06-20,Dodo Pizza,-5241.29
2019-12-03,VK,4808.78
2018-01-25,Yves Rocher,-6105.31
2018-08-01,KFC,1104.3
2018-06-01,OZON,-4798.37
2016-08-18,Starbucks,8745.42
2019-07-03,HSE,2890.11
2016-03-28,Yandex.Money,-3297.58
2019-06-03,Dr. Head,-6039.47
2019-02-18,Dr. Head,9344.4
2016-03-26,HSE,-4870.16
2018-03-25,QIWI,-9940.32
2018-04-04,Starbucks,-6051.77
2018-01-01,Stellar,8943.38
2018-04-21,Steam,789.8
2017-09-04,HSE,-9415.38
2019-11-05,Coinbase,8441.25
2016-03-28,Local Kitchen,-7091.37
2017-08-04,KFC,-2417.59
2019-06-21,5ka,8248.16
2017-04-05,Amazon,-4886.86
2016-12-31,Stellar,-1082.45
2018-08-03,Coinbase,-6001.55
2017-04-19,Mindbox,6247.11
2017-10-16,Perekrestok,-2011.55
2016-11-17,Stellar,-7412.98
2019-11-30,KFC,-5963.9
2019-02-11,VK,-5977.55
2018-09-15,Wildberries,-7233.88
2017-01-07,World of Warcraft,-9982.43
2016-05-04,Steam,-2122.63
2019-05-12,KFC,5258.38
2018-03-13,HSE,5056.26
2016-11-07,5ka,4125.48
2016-01-16,Local Kitchen,3648.81
2018-12-01,HSE,-4324.52
2018-07-02,OZON,-7365.31
2019-10-17,Yves Rocher,5575.06
2019-10-30,Wildberries,-9444.98
2019-12-18,Friday's,4823.58
2018-12-20,McDonald's,-1090
2016-05-27,Dodo Pizza,8620.81
2016-10-30,KFC,-7659.89
2016-07-20,QIWI,5585.07
2016-03-26,Papa John's,3335.95
2018-02-03,Mindbox,5977.8
2017-09-25,Dr. Head,-6935.16
2017-10-09,Starbucks,3608.15
2019-04-04,Dr. Head,3693.3
2019-07-15,OZON,8682.48
2016-03-12,Papa John's,1573.47
2019-03-07,McDonald's,194.7
2019-03-03,Steam,-4645.84
2016-07-14,Steam,-3792.5
2018-12-02,Local Kitchen,-9917.58
2016-04-20,Friday's,3822.44
2019-05-07,QIWI,4552.44
2019-11-28,Coinbase,8785.44
2018-08-01,Coinbase,-2707.86
2017-05-18,Dr. Head,3290.1
2017-10-08,Google Play,-4886.92
2018-08-16,Dr. Head,-6400.54
2018-01-13,Starbucks,-4856.9
2018-01-03,Burger King,8700.09
2016-11-29,Dr. Head,-8476.6
2018-08-16,Coinbase,-364.84
2019-09-09,Mindbox,-5780.86
2019-01-23,Yandex.Money,-1600.86
2016-09-23,QIWI,-9598.07
2016-12-31,Dodo Pizza,-206.44
2019-01-06,KFC,-6014.15
2016-09-03,5ka,1887.3
2017-05-06,McDonald's,8346.79
2017-04-07,Yves Rocher,-9220.76
2019-10-08,Stellar,-6903.62
2019-04-13,Steam,-2731.74
2016-04-13,Coinbase,1047.74
2017-10-26,Dodo Pizza,3971.01
2016-06-05,Stellar,-7420.41
2019-06-04,Yves Rocher,5492.04
2019-12-31,Dodo Pizza,-9341.03
2019-02-25,Yves Rocher,-7353.53
2019-07-04,HSE,-703.55
2019-06-01,QIWI,2737.61
2018-02-03,Wildberries,-1161.14
2016-05-09,Stellar,9196.61
2018-04-14,OZON,6631.29
2016-05-04,Steam,-7156.9
2019-08-13,OZON,-7990.68
2019-11-23,Yves Rocher,-1535.61
2017-07-13,OZON,3316.51
2018-05-08,Friday's,1920.95
2017-02-28,OZON,3052.06
2016-08-26,Perekrestok,5936.75
2016-09-06,Local Kitchen,-140.09
2017-12-13,Wildberries,9438.49
2018-07-02,Starbucks,5181.04
2018-06-25,Yandex.Money,9633.42
2016-12-20,Dodo Pizza,-7037.93
2019-07-28,McDonald's,-7254.42
2017-05-15,Friday's,7075.71
2017-09-08,McDonald's,-6592.93
2016-12-07,Coinbase,1806.64
2016-07-28,Friday's,-8281.27
2017-05-19,Stellar,-8968.19
2016-09-11,Dodo Pizza,8576.69
2016-10-19,VK,2109.62
2017-09-26,5ka,7592.1
2019-09-22,HSE,-2424.04
2016-07-08,Coinbase,3651
2017-11-17,Google Play,967.14
2018-02-11,QIWI,-5264.12
2016-08-18,KFC,1781.7
2017-01-26,Dodo Pizza,724.59
2017-08-29,HSE,-6240.11
2018-11-16,VK,7520.48
2018-12-31,World of Warcraft,-2599.25
2018-09-18,Yandex.Money,9381.39
2016-04-01,Friday's,3255.56
2017-12-30,Local Kitchen,9469.1
2019-01-27,Stellar,9106.01
2019-07-30,Yandex.Money,416.61
2017-01-28,VK,2165.46
2018-06-01,Friday's,1903.36
2017-02-27,5ka,-6766.78
2019-10-17,Burger King,5431.4
2016-03-30,Coinbase,-1959.65
2018-09-07,Amazon,-6968.62
2018-06-13,QIWI,-8023.21
2017-10-15,Steam,-5033.26
2017-01-18,5ka,-3431.49
2019-04-25,McDonald's,657.44
2018-12-30,Perekrestok,-4230.39
2016-07-12,Mindbox,9313.87
2018-03-12,Friday's,-2801.88
2018-05-03,Wildberries,-4193.33
2019-03-03,Dr. Head,-1763.81
2017-01-24,Yves Rocher,-2917.77
2016-08-15,Amazon,-2538.69
2018-09-23,Yandex.Money,-3095.04
2019-06-29,Dr. Head,4374.58
2017-05-03,HSE,-1375.69
2016-11-20,5ka,-8360.06
2017-10-30,Amazon,-7959.65
2016-02-25,QIWI,-7917.44
2017-08-18,Friday's,-7481.56
2016-12-03,QIWI,9690.91
2016-09-07,KFC,8188.45
2016-02-09,Yandex.Money,2250.39
2016-10-10,Wildberries,4717.52
2019-12-14,Yandex.Money,2337.67
2018-06-21,World of Warcraft,7276.34
2017-03-02,Dr. Head,4807.94
2018-07-09,Stellar,1263.63
2016-01-28,Coinbase,-9005.65
2017-10-17,QIWI,3192.55
2018-04-18,Yandex.Money,-2134.02
2019-10-18,Stellar,9751.73
2016-03-14,Starbucks,8139.19
2016-12-24,McDonald's,-7550.16
2018-07-25,Starbucks,-6816.86
2019-01-05,Friday's,-8374.12
2018-01-25,Friday's,-1077.66
2017-05-11,VK,1994.18
2019-08-09,Coinbase,-8451.56
2016-12-07,Amazon,1347.69
2016-03-10,Wildberries,4384.85
2017-04-25,Friday's,5247.73
2016-08-22,Amazon,-2265.58
2018-01-03,HSE,-1498.2
2018-08-19,Wildberries,-6483.21
2016-04-21,Yves Rocher,1094.92
2016-12-04,Mindbox,4470.32
2019-01-23,KFC,-3830.77
2018-01-23,QIWI,-7662.51
2016-05-25,QIWI,-9649.89
2017-10-31,Perekrestok,1793.49
2018-12-06,Stellar,5473.14
2018-12-07,Burger King,-1455.9
2019-10-07,Starbucks,-2219.22
2017-04-26,Stellar,-159.87
2017-06-25,Wildberries,-9746.26
2019-08-08,Mindbox,2825.85
2019-09-28,Google Play,6766.12
2018-06-28,Google Play,-6442.15
2016-08-28,Steam,2051.48
2018-09-27,Local Kitchen,-6659.34
2017-06-04,Steam,-2398.37
2018-09-03,QIWI,5209.33
2017-08-26,Dr. Head,1791.6
2017-04-17,Local Kitchen,4847.88
2016-03-02,Burger King,5690.61
2017-12-16,Perekrestok,-3082.54
2017-02-05,Papa John's,-5161.64
2019-09-30,Yves Rocher,-4128.57
2018-01-03,QIWI,9859.14
2019-02-28,Google Play,8023.17
2017-11-28,HSE,-935.69
2019-11-04,VK,-7209.15
2016-03-14,McDonald's,-2166.85
2019-01-12,Wildberries,721.77
2018-08-27,Amazon,-7645.28
2016-09-13,Local Kitchen,-5864.77
2017-10-07,OZON,-1739.76
2016-10-31,Coinbase,-3501.43
2016-07-13,Dodo Pizza,-1903.36
2017-05-01,VK,-4966.09
2016-05-26,Starbucks,-9346.15
2016-04-01,Yandex.Money,4845.31
2017-12-17,Yandex.Money,6445.82
2018-04-13,QIWI,-6370.84
2019-10-02,Starbucks,8118.84
2017-10-29,McDonald's,8277.85
2017-01-31,Papa John's,1410.37
2016-01-04,Google Play,7613.31
2019-04-28,Papa John's,529.46
2019-09-13,Burger King,3005.51
2016-10-28,Amazon,-1616.21
2016-04-19,Stellar,-8956.38
2018-11-02,Perekrestok,-5957.02
2017-02-20,KFC,-3958.18
2016-02-16,QIWI,5803.11
2016-11-27,Starbucks,-6165.16
2019-06-05,World of Warcraft,4821.78
2018-02-24,Friday's,8870.97
2016-03-22,Perekrestok,-6881.93
2019-01-24,Steam,-8084.56
2016-03-22,Dodo Pizza,-8808.43
2018-05-06,Mindbox,-4495.16
2017-07-20,VK,4099.87
2016-04-03,HSE,6695.5
2019-07-19,Yandex.Money,1508.81
2018-06-24,Wildberries,8292.37
2017-02-17,Local Kitchen,-4540.02
2019-07-24,HSE,5468.41
2016-09-14,VK,3309.71
2017-12-30,World of Warcraft,-7282.41
2016-12-26,Friday's,-7012.41
2016-01-16,Amazon,8133.07
2017-09-08,Coinbase,-6870.54
2016-07-31,5ka,-9770.57
2018-03-15,OZON,-6968.35
2018-03-25,Yves Rocher,-3030.49
2017-04-03,Friday's,-761.96
2017-02-12,Burger King,-9035.51
2018-02-09,KFC,5400.47
2019-04-24,Friday's,-8977.97
2016-09-24,VK,-8157.18
2018-10-17,Local Kitchen,-1568.87
2019-12-19,Stellar,8773.93
2019-12-19,Amazon,-6350.74
2018-05-23,McDonald's,1488.45
2017-01-12,OZON,-678.67
2017-02-14,Burger King,-9750.57
2019-12-09,Perekrestok,7891.97
2019-03-29,Dodo Pizza,-7043.15
2017-01-31,5ka,2131.92
2019-09-10,VK,4326.28
2017-07-29,5ka,-9915.85
2019-10-24,QIWI,-6490.71
2017-06-23,Burger King,-4628.65
2018-11-12,Google Play,6393.09
2018-01-31,Mindbox,-1505.49
2018-01-14,Coinbase,9193.85
2016-07-10,Wildberries,-8800.1
2019-12-05,QIWI,4455.25
2016-03-02,Papa John's,-5388.48
2016-03-03,Starbucks,-676.33
2017-09-08,Papa John's,6371.15
2017-08-18,Yandex.Money,-3809.4
2019-12-05,Yves Rocher,3699.22
2016-12-21,5ka,-7761.46
2019-04-18,Mindbox,-964.21
2016-11-03,Yves Rocher,-7513.06
2019-06-10,Steam,713.12
2017-08-11,Google Play,-6951.24
2018-05-05,QIWI,5059.17
2016-07-10,McDonald's,4488.23
2017-10-17,Local Kitchen,7420.79
2018-10-29,Mindbox,7977.94
2019-04-19,Dodo Pizza,-4541.63
2018-03-03,Starbucks,5031.11
2019-07-02,Local Kitchen,8954.68
2016-11-28,Amazon,-6912.53
2017-04-08,OZON,6614.82
2018-08-21,Amazon,-7664.15
2016-03-02,Stellar,-5581.76
2017-12-18,Yves Rocher,8922.93
2016-07-07,KFC,868.55
2016-06-22,Steam,-218.42
2017-04-03,Mindbox,4101.82
2017-08-05,Mindbox,2830.87
2019-08-28,Perekrestok,3797.66
2016-02-13,Burger King,1226.29
2019-12-30,Burger King,-2645.74
2017-06-28,Burger King,-5426.18
2017-10-09,OZON,327.05
2017-11-28,Papa John's,-847.78
2018-02-01,Dr. Head,-6919.59
2016-05-05,World of Warcraft,-3834.16
2017-11-18,HSE,-2001.3
2017-10-05,World of Warcraft,1325.87
2018-10-29,VK,7882.46
2017-01-05,Coinbase,-267.07
2019-08-03,McDonald's,-8513.19
2019-11-09,OZON,4264.15
2019-04-08,QIWI,-4771.78
2019-03-06,Amazon,-6082.66
2018-09-24,Papa John's,-4433.69
2016-08-26,Papa John's,4916.02
2018-08-05,Steam,6099.38
2016-10-02,Yandex.Money,-4957.07
2017-07-21,Papa John's,-5928.23
2018-10-18,Coinbase,-5187.77
2017-11-19,Papa John's,9863.79
2017-10-04,KFC,-4763.2
2019-03-26,QIWI,5354.18
2017-04-16,Stellar,-6626.03
2017-07-04,Starbucks,4157.97
2019-12-26,McDonald's,3295.74
2016-04-09,Local Kitchen,966.97
2018-03-29,KFC,-1192.86
2018-01-13,Burger King,9100.2
2016-08-31,McDonald's,8924.51
2019-07-17,5ka,-4910.7
2017-01-18,5ka,-4913.77
2018-10-01,Starbucks,-6829.53
2017-03-24,Coinbase,-6136.35
2018-05-15,VK,-414.97
2016-10-15,McDonald's,-9665.43
2019-09-26,Google Play,-7355.37
2019-11-05,Starbucks,4472.09
2018-06-16,OZON,3987.37
2019-04-04,Friday's,3871.63
2018-01-14,VK,-8367.5
2017-02-23,Perekrestok,-3930.36
2016-09-24,OZON,769.13
2019-05-24,Burger King,-6101.83
2018-11-14,HSE,-9566.02
2017-01-17,HSE,-8964.59
2018-06-17,World of Warcraft,6720.88
2018-03-28,QIWI,-1420.63
2019-02-03,Yandex.Money,8868.41
2016-03-20,Amazon,-3650.89
2018-09-23,Steam,6267.68
2019-11-30,Stellar,-6470.34
2018-04-06,Dr. Head,3460.09
2017-06-24,Dodo Pizza,-5997.54
2019-03-30,VK,-3447.96
2019-04-13,HSE,3742.8
2017-09-28,Local Kitchen,-6255.25
2016-03-06,VK,-3549.81
2016-03-16,Starbucks,-2788.69
2016-06-05,Starbucks,2113.16
2016-05-02,Yves Rocher,-6899.28
2019-01-22,5ka,-6820.7
2017-06-30,Papa John's,-8836.47
2016-12-09,Yandex.Money,-5457.46
2019-08-06,HSE,4522.08
2017-12-03,Dodo Pizza,9024.65
2019-07-02,Stellar,-4210.12
2018-07-23,Dr. Head,8152.47
2018-12-10,Local Kitchen,7794.49
2019-08-04,Dr. Head,-2026.04
2017-07-31,Local Kitchen,-913.89
2016-10-12,Perekrestok,3791.93
2016-09-03,OZON,-4960.74
2019-11-26,QIWI,-6799.48
2018-04-12,Amazon,-5566.34
2016-07-27,Dr. Head,-6530.78
2018-11-14,Friday's,341.7
2017-03-09,Dodo Pizza,1915.2
2016-09-13,Amazon,9359.26
2018-12-02,5ka,-4502.58
2019-01-30,Papa John's,7311.52
2018-11-13,Amazon,-8231.67
2018-06-28,Dr. Head,-9444.13
2018-12-24,OZON,6614.33
2017-01-08,Mindbox,4230.56
2016-03-30,Starbucks,-1076.01
2016-07-13,Dr. Head,5357.73
2016-03-20,Perekrestok,8262.77
2018-09-04,Papa John's,-4942.09
2018-04-07,Stellar,-6062.33
2019-10-18,Yves Rocher,1370.52
2018-04-02,QIWI,271.52
2017-07-17,Steam,-7283.4
2016-09-25,World of Warcraft,-332.88
2019-08-17,Papa John's,9148.45
2019-04-08,Stellar,2106.3
2016-08-18,World of Warcraft,-8416.12
2018-08-30,Perekrestok,-4608.73
2019-02-19,Papa John's,-8593.88
2016-05-07,Perekrestok,6521.29
2017-05-15,Steam,-272.56
2017-01-03,KFC,9442.92
2018-01-17,Mindbox,6484.33
2018-03-23,Dodo Pizza,7706.47
2018-02-15,Perekrestok,-7924.57
2017-01-22,QIWI,-1941.32
2018-04-05,McDonald's,6877.46
2019-10-24,Wildberries,-9575.05
2018-02-26,Local Kitchen,3262.11
2017-08-01,HSE,-7164.04
2017-08-18,Google Play,8149.29
2017-05-09,HSE,436.26
2018-10-27,OZON,-7080.91
2017-10-09,Google Play,1559.48
2017-01-18,Amazon,4064.89
2016-09-03,Starbucks,-3030.74
2016-04-11,Burger King,-7394.52
2016-07-22,OZON,-7433.15
2017-11-07,World of Warcraft,1260.17
2019-09-10,KFC,8661.87
2016-10-09,Perekrestok,-7931.4
2016-09-22,Friday's,-6329.8
2016-12-31,KFC,8415.15
2016-06-06,Dodo Pizza,9117.85
2016-04-14,Wildberries,9720.51
2019-02-02,Papa John's,-6177.9
2017-06-15,World of Warcraft,7370.67
2017-05-28,Friday's,-8805.15
2019-09-13,VK,2573.67
2017-05-21,Papa John's,852.34
2018-04-22,Dr. Head,-7089.22
2016-11-04,OZON,-1751.38
2016-03-25,Perekrestok,-3049.87
2019-04-16,Mindbox,2670.66
2018-06-03,KFC,1213.91
2016-10-14,Yandex.Money,154.55
2018-03-20,Papa John's,7125.33
2017-02-12,Yandex.Money,9052.39
2017-01-01,World of Warcraft,4958.87
2016-09-09,Coinbase,-772.49
2017-09-23,Dr. Head,-6987.55
2016-04-21,Yves Rocher,9382.61
2017-04-17,Starbucks,8371.1
2019-11-27,Wildberries,-5034.35
2019-06-13,Papa John's,5349.18
2016-10-01,World of Warcraft,-5154.15
2016-06-20,Dr. Head,-3345.22
2017-10-30,Amazon,6665.48
2019-01-23,QIWI,188.63
2019-11-12,Starbucks,-3177.08
2019-02-14,Google Play,-1341.02
2017-02-21,World of Warcraft,-9099.93
2017-05-28,Mindbox,484.05
2019-11-16,World of Warcraft,-7963.28
2019-06-16,OZON,7080.84
2016-02-27,Dodo Pizza,613.17
2018-12-29,VK,955.53
2017-03-21,World of Warcraft,1772.47
2019-03-18,Perekrestok,127.29
2018-10-21,Starbucks,1595.3
2019-07-16,Steam,-4605.89
2018-08-19,Friday's,-3956.99
2019-04-12,Local Kitchen,-4695.91
2016-08-23,5ka,-9364.92
2018-03-02,Wildberries,84.17
2017-06-15,Amazon,-4171.88
2016-06-18,Starbucks,1667.17
2017-03-25,KFC,-8269.68
2017-05-02,Wildberries,2358.35
2019-02-14,Amazon,-6315.11
2017-12-08,HSE,-9291.55
2016-11-08,Steam,-4559.15
2019-06-30,Friday's,6991.54
2018-11-28,Perekrestok,6521.42
2017-08-15,Stellar,-1505.77
2019-05-23,VK,-8700.74
2017-05-11,VK,-5371.22
2019-03-20,5ka,6548.66
2016-04-06,Papa John's,365.31
2016-03-26,Friday's,4615.14
2016-03-31,Yves Rocher,-3578.78
2018-05-09,KFC,-102.49
2019-01-17,Starbucks,5268.37
2019-02-09,Stellar,6472.26
2019-10-14,Dr. Head,1645.25
2017-09-20,Friday's,7510.86
2018-05-03,World of Warcraft,6863.08
2019-04-17,Starbucks,-212.39
2018-05-01,Papa John's,293.25
2017-10-15,Perekrestok,1037.84
2016-12-16,Steam,-5376.27
2016-05-28,QIWI,2741.06
2019-01-24,HSE,3226.08
2019-07-22,QIWI,192.88
2016-03-30,Stellar,6817.73
2017-10-19,Google Play,-6190.65
2018-12-04,Google Play,3248.33
2018-10-04,Yandex.Money,-4643.06
2019-01-20,Steam,2768.62
2016-01-30,Burger King,5455.81
2018-05-14,Friday's,-785.59
2016-03-22,Local Kitchen,1667.2
2017-11-16,Perekrestok,6820.31
2017-04-12,OZON,-5602.53
2019-04-13,VK,1045.56
2017-10-25,Google Play,1340.1
2019-07-23,KFC,-2851.02
2018-09-05,QIWI,-5857.14
2019-09-30,McDonald's,2309.11
2016-11-28,5ka,9402.22
2017-10-27,Perekrestok,-1772.84
2016-08-21,OZON,-6645.73
2016-02-25,Steam,-8556.23
2017-01-25,VK,-6547.48
2016-08-10,World of Warcraft,6432.66
2017-09-27,McDonald's,-1749.54
2018-11-21,Perekrestok,2792.6
2017-12-20,World of Warcraft,4675.06
2019-04-27,5ka,-4656.23
2018-12-23,5ka,4490.16
2018-06-08,Stellar,-2035.09
2019-07-10,Wildberries,-9599.83
2017-08-25,VK,-9385.02
2018-04-11,KFC,-578.42
2017-10-28,VK,-5185.65
2017-04-06,World of Warcraft,-6137.15
2018-01-12,Perekrestok,-4372.64
2016-12-22,McDonald's,-3526.13
2016-01-23,Friday's,5147.81
2017-11-25,Mindbox,8495.67
2016-09-02,Perekrestok,-9984.22
2018-09-19,Local Kitchen,1976.65
2019-01-21,Wildberries,-1754.7
2019-08-27,Burger King,9459.28
2018-11-13,QIWI,-6563.11
2016-10-10,Stellar,-6259.74
2018-07-23,Dodo Pizza,-6218.27
2018-02-09,Amazon,2249.92
2019-05-25,Papa John's,-858.54
2018-08-24,World of Warcraft,4633.32
2018-04-25,Yves Rocher,-9475.95
2016-10-24,Google Play,6012.45
2018-04-06,Dr. Head,7433.13
2019-03-23,Wildberries,-1270.09
2019-08-05,Stellar,-4412.05
2018-09-11,Amazon,-5832.8
2019-02-06,Friday's,-5215.08
2016-09-12,Mindbox,9212.69
2017-05-18,HSE,4162.91
2018-10-02,Steam,-1758.52
2017-07-01,OZON,-5601.77
2017-11-19,Coinbase,5426.26
2019-07-25,Coinbase,1801.6
2019-03-02,OZON,8077.45
2017-08-19,Local Kitchen,-7527.17
2018-09-20,Coinbase,2056.97
2018-02-15,5ka,3362.68
2017-08-28,VK,3906.95
2017-12-11,QIWI,5596.99
2017-09-04,Burger King,7543.55
2018-04-06,Yandex.Money,-5734.28
2019-07-14,Coinbase,2089.73
2018-09-17,Mindbox,-2210.35
2017-01-31,Yandex.Money,7937.99
2018-03-25,Mindbox,-1877.99
2016-02-22,Steam,-8442.23
2017-02-27,Dr. Head,-9578.7
2018-02-04,Yandex.Money,-6066.62
2016-04-11,Amazon,7161.81
2018-03-04,Yandex.Money,-235.48
2019-06-06,World of Warcraft,1279.54
2017-09-16,Steam,-1974.83
2018-06-04,Coinbase,-6216.03
2019-07-27,Papa John's,-9503.81
2019-09-23,Yandex.Money,-1430.81
2019-06-06,Yves Rocher,-5187.96
2019-04-13,Amazon,9581.02
2019-10-11,Mindbox,173.64
2016-07-23,Yandex.Money,366.54
2016-09-05,5ka,-1563.38
2019-03-31,Wildberries,2341.3
2019-07-09,Coinbase,-3752.96
2019-05-11,Local Kitchen,6736.85
2018-06-20,KFC,6788.62
2017-01-24,Perekrestok,-9555.81
2017-02-19,OZON,-1957.24
2019-10-31,Local Kitchen,7775.94
2016-06-04,Mindbox,3897.86
2018-12-31,Yves Rocher,-7425.75
2018-01-16,Local Kitchen,-4864.33
2016-01-28,Friday's,452.35
2016-06-07,KFC,1698.8
2019-04-27,Google Play,2217.23
2019-05-26,Amazon,3388.03
2017-11-10,Local Kitchen,-1674.87
2017-08-26,Steam,-7981.51
2016-10-26,HSE,-5130.41
2019-03-26,OZON,-7924.42
2017-06-19,5ka,-8308.68
2016-08-02,Dodo Pizza,-8815.82
2018-12-22,Mindbox,-4418.5
2016-05-11,McDonald's,-5146.55
2017-07-11,Burger King,-9602.87
2017-05-02,Dr. Head,-1705.33
2018-10-23,Yandex.Money,9085.8
2017-10-19,Amazon,-7180.88
2019-12-04,Perekrestok,-3684.54
2017-06-29,McDonald's,7536.13
2017-03-11,Dr. Head,-6281.45
2017-03-17,Coinbase,1400.47
2016-02-27,Friday's,1821.73
2019-10-14,Friday's,-1438.79
2016-04-11,World of Warcraft,-5740.14
2018-10-01,Amazon,-1189.55
2019-09-04,Papa John's,9815.78
2017-09-15,Burger King,-1627.44
2018-11-10,Starbucks,795.74
2018-04-04,Steam,8907.66
2016-01-18,Google Play,-8352.71
2019-05-29,Steam,3899.25
2017-03-31,Amazon,6973.04
2019-05-21,World of Warcraft,-6848.16
2019-11-04,KFC,7037.13
2018-07-28,HSE,2254.96
2018-02-07,Stellar,7192.14
2016-07-18,Local Kitchen,-2215.37
2019-07-21,Google Play,9040.03
2017-04-09,McDonald's,550.54
2016-12-29,World of Warcraft,-4250.15
2018-11-03,Stellar,-1025.68
2017-12-19,Google Play,9458.42
2018-07-26,Perekrestok,-1070.78
2018-03-25,World of Warcraft,3030.02
2016-05-11,KFC,-8010.58
2016-04-10,Friday's,-3867.35
2016-06-12,Papa John's,3477.86
2018-11-29,Wildberries,-9941.78
2017-02-24,Coinbase,275.83
2019-09-30,Wildberries,-8409.91
